,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoline_type,price,emi_per_month,zero_downpayment,city,state
4062,Mahindra TUV300,Mahindra,T8 AT ,2015,Automatic,97261,2,Diesel,51599,494,Zero downpayment,Pune,Maharashtra
4063,Toyota Innova Crysta,Toyota,2.8 ZX AT 7 STR ,2016,Automatic,163292,1,Diesel,77899,324,Zero downpayment,Pune,Maharashtra
4064,Honda Amaze,Honda,1.5 SMT I DTEC ,2014,Manual,82629,1,Diesel,41899,830,Zero downpayment,Pune,Maharashtra
4065,Datsun Redi Go,Datsun,T (O) ,2016,Manual,14732,1,Petrol,35199,232,Zero downpayment,Pune,Maharashtra
4066,Honda WR-V,Honda,1.2 i-VTEC VX MT ,2017,Manual,69674,1,Petrol,93699,431,Zero downpayment,Pune,Maharashtra
4067,Hyundai Creta,Hyundai,1.4 S PLUS CRDI ,2016,Manual,77030,1,Diesel,11699,280,Zero downpayment,Pune,Maharashtra
4068,Maruti Wagon R,Maruti,LXI MINOR ,2009,Manual,83642,1,Petrol,3099,518,Zero downpayment,Pune,Maharashtra
4069,Maruti Ertiga,Maruti,VXI ,2013,Manual,33284,4,Petrol,5199,238,Zero downpayment,Pune,Maharashtra
4070,Maruti Ciaz,Maruti,ZXI ,2014,Manual,93227,1,Petrol,89799,895,Zero downpayment,Pune,Maharashtra
4071,Toyota Innova,Toyota,2.5 G4 8 STR ,2010,Manual,225570,2,Diesel,85699,804,Zero downpayment,Pune,Maharashtra
4072,Tata NEXON,Tata,XZA+ 1.5 ,2018,Automatic,11455,1,Diesel,95399,367,Zero downpayment,Pune,Maharashtra
4073,Renault Kwid,Renault,RXT 1.0 EASY-R  AT ,2016,Automatic,20594,1,Petrol,75799,359,Zero downpayment,Pune,Maharashtra
4074,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2017,Manual,77201,1,Diesel,24499,341,Zero downpayment,Pune,Maharashtra
4075,Renault Duster,Renault,RXL 85PS EXPLORE ,2015,Manual,57340,2,Diesel,61699,495,Zero downpayment,Pune,Maharashtra
4076,Hyundai Elite i20,Hyundai,STA 1.2 (O) ,2017,Manual,37172,1,Petrol,87999,80,Zero downpayment,Pune,Maharashtra
4077,Maruti Vitara Brezza,Maruti,LDI OPT ,2017,Manual,32882,1,Diesel,11299,822,Zero downpayment,Pune,Maharashtra
4078,Maruti Vitara Brezza,Maruti,VDI OPT ,2017,Manual,38464,1,Diesel,48999,661,Zero downpayment,Pune,Maharashtra
4079,Maruti Ciaz,Maruti,ZDI SHVS ,2015,Manual,123586,2,Diesel,6599,493,Zero downpayment,Pune,Maharashtra
4080,Hyundai Creta,Hyundai,1.6 CRDI SX PLUS AUTO ,2016,Automatic,112477,1,Diesel,47399,74,Zero downpayment,Pune,Maharashtra
4081,Maruti Ciaz,Maruti,ZXI AT ,2015,Automatic,79783,1,Petrol,1799,387,Zero downpayment,Pune,Maharashtra
4082,Hyundai i20 Active,Hyundai,1.2 SX ,2017,Manual,10754,1,Petrol,53899,546,Zero downpayment,Pune,Maharashtra
4083,Honda Amaze,Honda,1.5 SX MT I DTEC ,2014,Manual,54831,1,Diesel,33099,634,Zero downpayment,Pune,Maharashtra
4084,Hyundai New Elantra,Hyundai,2.0 SX (O) AT ,2017,Automatic,51305,1,Petrol,98199,429,Zero downpayment,Pune,Maharashtra
4085,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,39058,1,Petrol,78199,862,Zero downpayment,Pune,Maharashtra
4086,Honda Amaze,Honda,1.2 VXMT I VTEC ,2013,Manual,43089,2,Petrol,95999,809,Zero downpayment,Pune,Maharashtra
4087,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2017,Manual,44332,1,Diesel,9499,7,Zero downpayment,Pune,Maharashtra
4088,Hyundai Verna,Hyundai,1.6 SX (O) CRDI MT ,2017,Manual,21278,1,Diesel,5199,809,Zero downpayment,Pune,Maharashtra
4089,Hyundai Elite i20,Hyundai,STA 1.4 CRDI ,2015,Manual,37423,1,Diesel,5299,465,Zero downpayment,Pune,Maharashtra
4090,Honda WR-V,Honda,1.5 i-DTEC VX MT ,2018,Manual,41342,1,Diesel,37899,639,Zero downpayment,Pune,Maharashtra
4091,Volkswagen Ameo,Volkswagen,HIGHLINE DSG 1.5 ,2017,Automatic,38177,2,Diesel,47099,394,Zero downpayment,Pune,Maharashtra
4092,Maruti Dzire,Maruti,VXI AMT ,2017,Automatic,67513,1,Petrol,87999,80,Zero downpayment,Pune,Maharashtra
4093,Renault TRIBER,Renault,1.0 RXZ ,2019,Manual,15524,1,Petrol,76399,46,Zero downpayment,Pune,Maharashtra
4094,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,35818,2,Petrol,67499,624,Zero downpayment,Pune,Maharashtra
4095,Maruti Baleno,Maruti,DELTA DDIS 190 ,2016,Manual,96899,1,Diesel,46799,163,Zero downpayment,Pune,Maharashtra
4096,Hyundai VENUE,Hyundai,S MT 1.2 KAPPA ,2020,Manual,4739,1,Petrol,43799,770,Zero downpayment,Pune,Maharashtra
4097,Maruti S Cross,Maruti,ZETA 1.3 ,2017,Manual,32734,1,Diesel,69399,115,Zero downpayment,Pune,Maharashtra
4098,Maruti Dzire,Maruti,ZDI Plus ,2018,Manual,39000,1,Diesel,299,802,Zero downpayment,Pune,Maharashtra
4099,KIA SELTOS,KIA,GTX 1.4 GDI AT PETROL ,2019,Automatic,20989,1,Petrol,17999,767,Zero downpayment,Pune,Maharashtra
4100,Mercedes Benz CLA Class,Mercedes,CLA 200 CDI SPORT ,2015,Automatic,109405,2,Diesel,80399,604,Zero downpayment,Pune,Maharashtra
4101,Maruti Ertiga,Maruti,VDI SHVS ,2018,Manual,44460,1,Diesel,38099,867,Zero downpayment,Pune,Maharashtra
4102,Maruti Celerio,Maruti,VXI ,2015,Manual,34813,1,Petrol,88599,644,Zero downpayment,Pune,Maharashtra
4103,Mercedes Benz B Class,Mercedes,B200 CDI SPORT ,2015,Automatic,81299,3,Diesel,62799,641,Zero downpayment,Pune,Maharashtra
4104,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2014,Manual,61473,1,Petrol,8999,98,Zero downpayment,Pune,Maharashtra
4105,Tata NEXON,Tata,XM 1.2 ,2020,Manual,5136,1,Petrol,20099,243,Zero downpayment,Pune,Maharashtra
4106,Maruti Celerio,Maruti,VXI AMT ,2014,Automatic,57348,2,Petrol,77499,397,Zero downpayment,Pune,Maharashtra
4107,Maruti IGNIS,Maruti,DELTA 1.2 K12 ,2017,Manual,41139,1,Petrol,98999,100,Zero downpayment,Pune,Maharashtra
4108,Ford Figo Aspire,Ford,1.2 Trend+ Petrol ,2018,Manual,6038,1,Petrol,92299,175,Zero downpayment,Pune,Maharashtra
4109,Tata NEXON,Tata,XM 1.2 ,2020,Manual,17788,1,Petrol,20099,243,Zero downpayment,Pune,Maharashtra
4110,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2016,Manual,62883,2,Petrol,34499,890,Zero downpayment,Pune,Maharashtra
4111,Renault Duster,Renault,85 PS RXL ,2016,Manual,117291,1,Diesel,43199,308,Zero downpayment,Pune,Maharashtra
4112,Honda City,Honda,V AT ,2012,Automatic,68421,2,Petrol,52799,72,Zero downpayment,Pune,Maharashtra
4113,Hyundai Verna,Hyundai,1.6 SX VTVT AT (O) ,2018,Automatic,13691,1,Petrol,71199,53,Zero downpayment,Pune,Maharashtra
4114,KIA SELTOS,KIA,HTK PLUS AT 1.5 DIESEL ,2020,Automatic,20305,1,Diesel,80299,153,Zero downpayment,Pune,Maharashtra
4115,Hyundai Verna,Hyundai,1.6 SX VTVT (O) ,2018,Manual,44428,1,Petrol,699,36,Zero downpayment,Pune,Maharashtra
4116,Ford Figo Aspire,Ford,1.2 TITANIUM PETROL ,2017,Manual,29632,1,Petrol,81399,708,Zero downpayment,Pune,Maharashtra
4117,Hyundai Elite i20,Hyundai,1.2 SPORTS PLUS VTVT ,2019,Manual,12006,1,Petrol,40899,481,Zero downpayment,Pune,Maharashtra
4118,Maruti Ciaz,Maruti,VDI+ SHVS ,2016,Manual,83002,1,Diesel,6399,489,Zero downpayment,Pune,Maharashtra
4119,Maruti S Cross,Maruti,SIGMA SHVS ,2018,Manual,37002,1,Diesel,88499,540,Zero downpayment,Pune,Maharashtra
4120,Honda City,Honda,S MT PETROL ,2014,Manual,56995,2,Petrol,75699,806,Zero downpayment,Pune,Maharashtra
4121,Honda City,Honda,SV MT PETROL ,2014,Manual,29681,1,Petrol,54399,332,Zero downpayment,Pune,Maharashtra
4122,Mahindra XUV500,Mahindra,W7 FWD ,2018,Manual,34555,1,Diesel,89699,689,Zero downpayment,Pune,Maharashtra
4123,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2018,Manual,13169,1,Petrol,58199,641,Zero downpayment,Pune,Maharashtra
4124,Maruti Swift,Maruti,VXI ,2014,Manual,57989,1,Petrol,36599,712,Zero downpayment,Pune,Maharashtra
4125,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2012,Manual,37446,2,Petrol,94199,769,Zero downpayment,Pune,Maharashtra
4126,Honda Amaze,Honda,1.2 VXMT I VTEC ,2015,Manual,39046,2,Petrol,51599,46,Zero downpayment,Pune,Maharashtra
4127,Maruti Alto K10,Maruti,VXI ,2016,Manual,83597,1,Petrol,5499,796,Zero downpayment,Pune,Maharashtra
4128,Honda Brio,Honda,1.2 S MT I VTEC ,2013,Manual,59013,3,Petrol,29699,334,Zero downpayment,Pune,Maharashtra
4129,Volkswagen Polo,Volkswagen,HIGHLINE1.5L DIESEL ,2016,Manual,83283,1,Diesel,28699,761,Zero downpayment,Pune,Maharashtra
4130,Tata Tiago,Tata,XT 1.05 REVOTORQ ,2019,Manual,23411,1,Diesel,24599,669,Zero downpayment,Pune,Maharashtra
4131,Maruti Swift Dzire,Maruti,VDI BS IV ,2012,Manual,136082,1,Diesel,22399,396,Zero downpayment,Pune,Maharashtra
4132,Hyundai Creta,Hyundai,1.6 VTVT SX AUTO ,2019,Automatic,21909,1,Petrol,39899,30,Zero downpayment,Pune,Maharashtra
4133,Maruti S Cross,Maruti,LPHA SHVS ,2018,Manual,62769,1,Diesel,77699,748,Zero downpayment,Pune,Maharashtra
4134,Maruti Swift,Maruti,VDI ABS ,2015,Manual,82274,1,Diesel,55099,348,Zero downpayment,Pune,Maharashtra
4135,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2018,Automatic,44329,1,Petrol,2399,849,Zero downpayment,Pune,Maharashtra
4136,Maruti Swift,Maruti,VDI AMT ,2018,Automatic,65055,1,Diesel,83099,195,Zero downpayment,Pune,Maharashtra
4137,Toyota Etios Liva,Toyota,GD ,2013,Manual,46910,1,Diesel,1499,931,Zero downpayment,Pune,Maharashtra
4138,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2015,Manual,15052,2,Petrol,62499,288,Zero downpayment,Pune,Maharashtra
4139,Maruti Wagon R 1.0,Maruti,LXI ,2013,Manual,46049,1,Petrol,45699,690,Zero downpayment,Pune,Maharashtra
4140,Honda City,Honda,V MT DIESEL ,2014,Manual,113552,1,Diesel,72499,735,Zero downpayment,Pune,Maharashtra
4141,Ford Ecosport,Ford,1.5 TDCI TITANIUM PLUS ,2018,Manual,50008,1,Diesel,27099,398,Zero downpayment,Pune,Maharashtra
4142,Maruti Baleno,Maruti,LPHA 1.2 K12 ,2017,Manual,36120,1,Petrol,38599,205,Zero downpayment,Pune,Maharashtra
4143,Maruti Swift,Maruti,VDI ,2013,Manual,77854,1,Diesel,45799,917,Zero downpayment,Pune,Maharashtra
4144,Hyundai Eon,Hyundai,SPORTZ ,2016,Manual,17900,3,Petrol,14999,7,Zero downpayment,Pune,Maharashtra
4145,Maruti Swift,Maruti,VXI ,2016,Manual,14606,2,Petrol,4399,220,Zero downpayment,Pune,Maharashtra
4146,Hyundai Eon,Hyundai,ERA PLUS ,2015,Manual,36812,1,Petrol,16899,49,Zero downpayment,Pune,Maharashtra
4147,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,38699,1,Petrol,61099,32,Zero downpayment,Pune,Maharashtra
4148,Maruti Celerio,Maruti,ZXI OPT AMT ,2016,Automatic,95276,2,Petrol,82599,511,Zero downpayment,Pune,Maharashtra
4149,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2016,Manual,53881,1,Petrol,52999,77,Zero downpayment,Pune,Maharashtra
4150,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,40838,1,Petrol,98399,862,Zero downpayment,Pune,Maharashtra
4151,Honda Jazz,Honda,1.2 V AT ,2018,Automatic,21426,1,Petrol,30799,256,Zero downpayment,Pune,Maharashtra
4152,Ford Ecosport,Ford,1.5 TITANIUM PLUS TI VCT AT ,2018,Automatic,17149,1,Petrol,63499,208,Zero downpayment,Pune,Maharashtra
4153,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2013,Manual,45420,2,Petrol,20899,363,Zero downpayment,Pune,Maharashtra
4154,Maruti Wagon R 1.0,Maruti,VXI ,2016,Manual,42670,1,Petrol,80899,473,Zero downpayment,Pune,Maharashtra
4155,Ford Ecosport,Ford,1.5 TREND+ TDCI ,2018,Manual,17184,1,Diesel,55799,37,Zero downpayment,Pune,Maharashtra
4156,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2018,Manual,28853,1,Diesel,67599,524,Zero downpayment,Pune,Maharashtra
4157,Volkswagen Polo,Volkswagen,GT TSI 1.2 PETROL AT ,2017,Automatic,90007,1,Petrol,77999,82,Zero downpayment,Pune,Maharashtra
4158,Maruti Swift Dzire,Maruti,VDI BS IV ,2012,Manual,133978,1,Diesel,3699,980,Zero downpayment,Pune,Maharashtra
4159,Maruti Vitara Brezza,Maruti,ZDI ,2019,Manual,48152,1,Diesel,68999,330,Zero downpayment,Pune,Maharashtra
4160,Maruti Vitara Brezza,Maruti,ZDI ,2019,Manual,31803,1,Diesel,4599,122,Zero downpayment,Pune,Maharashtra
4161,Maruti Alto K10,Maruti,LXI ,2014,Manual,29150,1,Petrol,48999,539,Zero downpayment,Pune,Maharashtra
4162,Maruti Baleno,Maruti,ZETA 1.2 K12 ,2019,Manual,18002,1,Petrol,24699,121,Zero downpayment,Pune,Maharashtra
4163,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2016,Manual,40829,1,Petrol,44799,894,Zero downpayment,Pune,Maharashtra
4164,MG HECTOR,MG,SHARP DCT PETROL ,2021,Automatic,6110,1,Petrol,87099,426,Zero downpayment,Pune,Maharashtra
4165,Renault Kwid,Renault,RXT 1.0 EASY-R AT OPTION ,2019,Automatic,16756,1,Petrol,4599,225,Zero downpayment,Pune,Maharashtra
4166,Maruti Alto 800,Maruti,LXI ,2016,Manual,44444,1,Petrol,71999,50,Zero downpayment,Pune,Maharashtra
4167,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2016,Manual,40988,1,Petrol,58399,197,Zero downpayment,Pune,Maharashtra
4168,Maruti Celerio,Maruti,ZXI OPT AMT ,2018,Automatic,4321,1,Petrol,46699,161,Zero downpayment,Pune,Maharashtra
4169,Maruti Celerio,Maruti,ZXI OPT AMT ,2018,Automatic,27426,1,Petrol,45599,137,Zero downpayment,Pune,Maharashtra
4170,Hyundai Grand i10,Hyundai,STA 1.2 (O) VTVT ,2016,Manual,46804,1,Petrol,92099,946,Zero downpayment,Pune,Maharashtra
4171,Maruti Vitara Brezza,Maruti,ZDI + AMT ,2019,Automatic,69807,1,Diesel,16099,378,Zero downpayment,Pune,Maharashtra
4172,Maruti Alto 800,Maruti,LXI ,2016,Manual,28544,1,Petrol,79799,224,Zero downpayment,Pune,Maharashtra
4173,Hyundai i10,Hyundai,STA 1.2 AT KAPPA2 WITH SUNROOF ,2013,Automatic,30907,3,Petrol,45199,679,Zero downpayment,Pune,Maharashtra
4174,Maruti Alto 800,Maruti,VXI ,2017,Manual,21279,1,Petrol,15999,29,Zero downpayment,Pune,Maharashtra
4175,Maruti Wagon R 1.0,Maruti,VXI ,2014,Manual,20071,1,Petrol,64799,115,Zero downpayment,Pune,Maharashtra
4176,Maruti Swift,Maruti,ZDI ,2015,Manual,64342,1,Diesel,73699,762,Zero downpayment,Pune,Maharashtra
4177,Maruti S Cross,Maruti,DELTA 1.6 ,2015,Manual,75162,1,Diesel,4899,456,Zero downpayment,Pune,Maharashtra
4178,MG HECTOR,MG,SHARP DCT PETROL ,2020,Automatic,8149,1,Petrol,30699,498,Zero downpayment,Pune,Maharashtra
4179,Maruti Vitara Brezza,Maruti,ZDI ,2017,Manual,47948,1,Diesel,77099,286,Zero downpayment,Pune,Maharashtra
4180,Hyundai Elite i20,Hyundai,GNA 1.4 CRDI ,2015,Manual,42107,1,Diesel,6699,496,Zero downpayment,Pune,Maharashtra
4181,Maruti XL6,Maruti,ZETA SHVS ,2020,Manual,38477,1,Petrol,82499,855,Zero downpayment,Pune,Maharashtra
4182,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2013,Manual,52149,1,Petrol,1799,162,Zero downpayment,Pune,Maharashtra
4183,Jeep Compass,Jeep,2.0 LIMITED ,2017,Manual,15696,1,Diesel,67299,639,Zero downpayment,Pune,Maharashtra
4184,Maruti Ciaz,Maruti,VXI PLUS ,2017,Manual,30144,1,Petrol,74799,11,Zero downpayment,Pune,Maharashtra
4185,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2016,Manual,74337,1,Diesel,81699,388,Zero downpayment,Pune,Maharashtra
4186,Honda Amaze,Honda,1.2 VXMT I VTEC ,2016,Manual,20234,1,Petrol,77199,839,Zero downpayment,Pune,Maharashtra
4187,Hyundai Verna,Hyundai,1.6 SX (O) CRDI MT ,2018,Manual,57165,1,Diesel,799,487,Zero downpayment,Pune,Maharashtra
4188,Maruti Dzire,Maruti,ZDI Plus AMT ,2017,Automatic,38118,2,Diesel,27799,189,Zero downpayment,Pune,Maharashtra
4189,Toyota Innova,Toyota,2.5 GX 8 STR BS IV ,2012,Manual,113429,2,Diesel,36399,381,Zero downpayment,Pune,Maharashtra
4190,Maruti Wagon R 1.0,Maruti,VXI ,2015,Manual,48198,1,Petrol,74699,335,Zero downpayment,Pune,Maharashtra
4191,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2016,Manual,31003,1,Diesel,88699,320,Zero downpayment,Pune,Maharashtra
4192,Ford Ecosport,Ford,1.5 TDCI TITANIUM PLUS ,2018,Manual,21618,1,Diesel,92599,855,Zero downpayment,Pune,Maharashtra
4193,Maruti Swift,Maruti,VXI ,2017,Manual,6595,1,Petrol,59299,441,Zero downpayment,Pune,Maharashtra
4194,Honda City,Honda,ZX MT I-DTEC ,2017,Manual,136240,1,Diesel,78999,328,Zero downpayment,Pune,Maharashtra
4195,Maruti Swift,Maruti,VDI ,2016,Manual,39706,1,Diesel,27799,741,Zero downpayment,Pune,Maharashtra
4196,Maruti Swift,Maruti,VDI ,2017,Manual,58861,1,Diesel,30799,32,Zero downpayment,Pune,Maharashtra
4197,Renault Kwid,Renault,RXT 1.0 EASY-R AT OPTION ,2018,Automatic,9095,1,Petrol,81399,708,Zero downpayment,Pune,Maharashtra
4198,Jeep Compass,Jeep,1.4 LIMITED PLUS AT ,2019,Automatic,19830,1,Petrol,16399,854,Zero downpayment,Pune,Maharashtra
4199,Honda Amaze,Honda,1.2 SMT I VTEC ,2013,Manual,66896,2,Petrol,85099,566,Zero downpayment,Pune,Maharashtra
4200,Maruti Swift,Maruti,VDI ,2014,Manual,46205,1,Diesel,15699,471,Zero downpayment,Pune,Maharashtra
4201,Maruti Swift,Maruti,VDI ,2011,Manual,100554,1,Diesel,44299,659,Zero downpayment,Pune,Maharashtra
4202,Maruti Baleno,Maruti,LPHA DDIS 190 ,2017,Manual,48828,1,Diesel,22899,856,Zero downpayment,Pune,Maharashtra
4203,Hyundai i20,Hyundai,STA 1.2 ,2009,Manual,77860,2,Petrol,74299,102,Zero downpayment,Pune,Maharashtra
4204,Mahindra Kuv100,Mahindra,K8 D 6 STR ,2016,Manual,31880,1,Diesel,49999,10,Zero downpayment,Pune,Maharashtra
4205,Ford Figo Aspire,Ford,1.5 TITANIUM AT PETROL ,2016,Automatic,26527,1,Petrol,28999,767,Zero downpayment,Pune,Maharashtra
4206,Volkswagen Ameo,Volkswagen,HIGHLINE 1.2 ,2016,Manual,38999,1,Petrol,1799,162,Zero downpayment,Pune,Maharashtra
4207,Mercedes Benz GLC CLASS,Mercedes,220 D SPORT 4MATIC ,2017,Automatic,52181,1,Diesel,6099,991,Zero downpayment,Pune,Maharashtra
4208,Hyundai i20 Active,Hyundai,1.4 SX ,2015,Manual,33616,2,Diesel,94199,218,Zero downpayment,Pune,Maharashtra
4209,Toyota Innova,Toyota,2.5 V 8 STR ,2011,Manual,121805,3,Diesel,38599,205,Zero downpayment,Pune,Maharashtra
4210,Volkswagen Ameo,Volkswagen,COMFORTLINE 1.2 ,2016,Manual,51419,3,Petrol,12499,176,Zero downpayment,Pune,Maharashtra
4211,Ford Figo Aspire,Ford,1.5 TREND DIESEL ,2015,Manual,59038,1,Diesel,53399,86,Zero downpayment,Pune,Maharashtra
4212,Maruti Ertiga,Maruti,ZDI PLUS SHVS ,2017,Manual,40062,2,Diesel,69999,353,Zero downpayment,Pune,Maharashtra
4213,Tata Tiago,Tata,XZ 1.2 REVOTRON ,2017,Manual,65530,1,Petrol,78499,644,Zero downpayment,Pune,Maharashtra
4214,Tata Harrier,Tata,XM 2.0L Kryotec ,2020,Manual,16874,1,Diesel,24099,903,Zero downpayment,Pune,Maharashtra
4215,Honda Amaze,Honda,1.2 SMT I VTEC ,2014,Manual,53822,1,Petrol,9899,118,Zero downpayment,Pune,Maharashtra
4216,Hyundai Creta,Hyundai,1.6 SX PLUS PETROL ,2017,Manual,69215,2,Petrol,84499,675,Zero downpayment,Pune,Maharashtra
4217,Maruti Dzire,Maruti,VXI ,2018,Manual,9098,1,Petrol,27799,965,Zero downpayment,Pune,Maharashtra
4218,Maruti Dzire,Maruti,VDI ,2018,Manual,68253,1,Diesel,21399,47,Zero downpayment,Pune,Maharashtra
4219,Maruti Ertiga,Maruti,VDI SHVS ,2016,Manual,58796,1,Diesel,29599,230,Zero downpayment,Pune,Maharashtra
4220,Hyundai VENUE,Hyundai,1.0L Turbo GDI SX(O) MT ,2019,Manual,8924,1,Petrol,96799,173,Zero downpayment,Pune,Maharashtra
4221,Maruti Ciaz,Maruti,ZDI SHVS HYBIRD ,2016,Manual,66746,1,Diesel,77499,71,Zero downpayment,Pune,Maharashtra
4222,Hyundai Verna,Hyundai,FLUIDIC 1.6 SX VTVT ,2014,Manual,89996,1,Petrol,1199,149,Zero downpayment,Pune,Maharashtra
4223,Maruti Ertiga,Maruti,VDI SHVS ,2016,Manual,99939,1,Diesel,43499,539,Zero downpayment,Pune,Maharashtra
4224,Maruti Swift,Maruti,VXI ,2015,Manual,24966,1,Petrol,56199,148,Zero downpayment,Pune,Maharashtra
4225,Volkswagen Polo,Volkswagen,HIGHLINE1.2L PETROL ,2014,Manual,67087,1,Petrol,49099,990,Zero downpayment,Pune,Maharashtra
4226,Honda City,Honda,S MT PETROL ,2013,Manual,110780,1,Petrol,11399,151,Zero downpayment,Pune,Maharashtra
4227,Maruti Swift Dzire,Maruti,ZDI AMT ,2017,Automatic,63133,2,Diesel,94599,227,Zero downpayment,Pune,Maharashtra
4228,Hyundai i10,Hyundai,SPORTZ 1.2 KAPPA2 ,2012,Manual,17645,1,Petrol,29299,325,Zero downpayment,Pune,Maharashtra
4229,Maruti Zen Estilo,Maruti,VXI ,2010,Manual,37576,1,Petrol,3299,522,Zero downpayment,Pune,Maharashtra
4230,Hyundai i10,Hyundai,SPORTZ 1.1 IRDE2 ,2015,Manual,6023,1,Petrol,1899,940,Zero downpayment,Pune,Maharashtra
4231,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2014,Manual,30601,2,Petrol,47599,957,Zero downpayment,Pune,Maharashtra
4232,Maruti Alto 800,Maruti,LXI ,2014,Manual,50585,2,Petrol,49999,561,Zero downpayment,Pune,Maharashtra
4233,Maruti Swift,Maruti,ZDI ,2017,Manual,142766,1,Diesel,67199,617,Zero downpayment,Pune,Maharashtra
4234,Maruti Alto 800,Maruti,LXI ,2016,Manual,34714,1,Petrol,16799,47,Zero downpayment,Pune,Maharashtra
4235,Maruti SX4,Maruti,ZDI ,2012,Manual,132910,1,Diesel,45099,677,Zero downpayment,Pune,Maharashtra
4236,BMW X1,BMW,SDRIVE 20D ,2011,Automatic,72092,2,Diesel,83899,437,Zero downpayment,Pune,Maharashtra
4237,Maruti Ciaz,Maruti,VDI ,2015,Manual,162112,1,Diesel,29399,776,Zero downpayment,Pune,Maharashtra
4238,Tata Hexa,Tata,Varicor 400 XTA ,2017,Automatic,72986,1,Diesel,54799,688,Zero downpayment,Pune,Maharashtra
4239,Tata Hexa,Tata,Varicor 400 XTA ,2017,Automatic,104089,1,Diesel,46699,732,Zero downpayment,Pune,Maharashtra
4240,Honda BR-V,Honda,1.5 i- DTEC V ,2016,Manual,101493,1,Diesel,91699,386,Zero downpayment,Pune,Maharashtra
4241,Tata NEXON,Tata,XZ+ 1.2 ,2017,Manual,18019,2,Petrol,17599,963,Zero downpayment,Pune,Maharashtra
4242,Tata Hexa,Tata,Varicor 400 XTA ,2018,Automatic,63249,1,Diesel,83899,560,Zero downpayment,Pune,Maharashtra
4243,Hyundai i20,Hyundai,GNA O 1.2 ,2013,Manual,33536,1,Petrol,85599,577,Zero downpayment,Pune,Maharashtra
4244,Ford Figo Aspire,Ford,1.5 TREND DIESEL ,2016,Manual,71988,1,Diesel,82199,726,Zero downpayment,Pune,Maharashtra
4245,Ford Ecosport,Ford,1.5 TITANIUM TI VCT AT ,2014,Automatic,61721,1,Petrol,52199,283,Zero downpayment,Pune,Maharashtra
4246,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2016,Manual,56445,2,Petrol,31899,832,Zero downpayment,Pune,Maharashtra
4247,Hyundai Creta,Hyundai,1.6 E + VTVT ,2016,Manual,48182,1,Petrol,84399,449,Zero downpayment,Pune,Maharashtra
4248,Toyota YARIS,Toyota,VX CVT ,2018,Automatic,20272,1,Petrol,44899,468,Zero downpayment,Pune,Maharashtra
4249,Maruti Celerio X,Maruti,ZXI OPT AMT ,2018,Automatic,10634,1,Petrol,62299,508,Zero downpayment,Pune,Maharashtra
4250,Tata Hexa,Tata,Varicor 400 XTA ,2017,Automatic,31722,1,Diesel,53699,888,Zero downpayment,Pune,Maharashtra
4251,Volkswagen Ameo,Volkswagen,HIGHLINE 1.2 ,2016,Manual,39132,2,Petrol,82999,744,Zero downpayment,Pune,Maharashtra
4252,Maruti Ertiga,Maruti,ZDI PLUS SHVS ,2017,Manual,38797,1,Diesel,33299,761,Zero downpayment,Pune,Maharashtra
4253,Maruti Vitara Brezza,Maruti,VDI ,2016,Manual,44896,1,Diesel,88599,318,Zero downpayment,Pune,Maharashtra
4254,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2014,Manual,118719,1,Diesel,28699,761,Zero downpayment,Pune,Maharashtra
4255,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2016,Manual,51775,1,Diesel,97699,744,Zero downpayment,Pune,Maharashtra
4256,Jaguar XF,Jaguar,2.2 DIESEL ,2015,Automatic,46968,1,Diesel,95799,395,Zero downpayment,Pune,Maharashtra
4257,Hyundai Elite i20,Hyundai,STA 1.2 ,2014,Manual,70365,1,Petrol,56999,390,Zero downpayment,Pune,Maharashtra
4258,Hyundai GRAND I10 NIOS,Hyundai,sta Petrol ,2019,Manual,20235,2,Petrol,80199,131,Zero downpayment,Pune,Maharashtra
